Full Name,Country Name,State,State Abbr,Total Population,Households SNAP,Estimated Individuals SNAP,Total Citizen Educated in US,Citizen Less than High School  Education,Citizen High School  Graduate,Citizen Some College  Education,Citizen College Degree,Citizen Graduate or Professional Degree,Total Citizen Income,Citizen No Income,Citizen Income 1-9999,Citizen Income 10000-14999,Citizen Income 15000-24999,Citizen Income 25000-34999,Citizen Income 35000-49999,Citizen Income 50000-64999,Citizen Income 65000-74999,Citizen Income over 75000,One Race Population,White Race,Black Race,Native American Race,Asian Race,Pacific Islander Race,Other Race Alone,Hispanic or Latino,Median Age,Male Median Age,Female Median Age,Total Households,Average Household Size,Total Families,Total Confirmed Cases,Total Deaths,Case Rate per 1000,Death Rate 1000,Case Rate Categories,Death Rate Categories,Total Population_iqr,Households SNAP_iqr,Estimated Individuals SNAP_iqr,Total Citizen Educated in US_iqr,Citizen Less than High School  Education_iqr,Citizen High School  Graduate_iqr,Citizen Some College  Education_iqr,Citizen College Degree_iqr,Citizen Graduate or Professional Degree_iqr,Total Citizen Income_iqr,Citizen No Income_iqr,Citizen Income 1-9999_iqr,Citizen Income 10000-14999_iqr,Citizen Income 15000-24999_iqr,Citizen Income 25000-34999_iqr,Citizen Income 35000-49999_iqr,Citizen Income 50000-64999_iqr,Citizen Income 65000-74999_iqr,Citizen Income over 75000_iqr,One Race Population_iqr,White Race_iqr,Black Race_iqr,Native American Race_iqr,Asian Race_iqr,Pacific Islander Race_iqr,Other Race Alone_iqr,Hispanic or Latino_iqr,Median Age_iqr,Male Median Age_iqr,Female Median Age_iqr,Total Households_iqr,Average Household Size_iqr,Total Families_iqr,Total Confirmed Cases_iqr,Total Deaths_iqr,Case Rate per 1000_iqr,Death Rate 1000_iqr,Total Population_iqr_bc,Total Citizen Educated in US_iqr_bc,Citizen Less than High School  Education_iqr_bc,Citizen High School  Graduate_iqr_bc,Citizen Some College  Education_iqr_bc,Citizen College Degree_iqr_bc,Total Citizen Income_iqr_bc,Citizen No Income_iqr_bc,Citizen Income 1-9999_iqr_bc,Citizen Income 10000-14999_iqr_bc,Citizen Income 15000-24999_iqr_bc,Citizen Income 25000-34999_iqr_bc,Citizen Income 35000-49999_iqr_bc,Citizen Income 50000-64999_iqr_bc,Citizen Income over 75000_iqr_bc,One Race Population_iqr_bc,Other Race Alone_iqr_bc,Hispanic or Latino_iqr_bc,Median Age_iqr_bc,Male Median Age_iqr_bc,Female Median Age_iqr_bc,Total Households_iqr_bc,Average Household Size_iqr_bc,Total Population_iqr_bc_zscore,Total Citizen Educated in US_iqr_bc_zscore,Citizen Less than High School  Education_iqr_bc_zscore,Citizen High School  Graduate_iqr_bc_zscore,Citizen Some College  Education_iqr_bc_zscore,Citizen College Degree_iqr_bc_zscore,Total Citizen Income_iqr_bc_zscore,Citizen No Income_iqr_bc_zscore,Citizen Income 1-9999_iqr_bc_zscore,Citizen Income 10000-14999_iqr_bc_zscore,Citizen Income 15000-24999_iqr_bc_zscore,Citizen Income 25000-34999_iqr_bc_zscore,Citizen Income 35000-49999_iqr_bc_zscore,Citizen Income 50000-64999_iqr_bc_zscore,Citizen Income over 75000_iqr_bc_zscore,Hispanic or Latino_iqr_bc_zscore,Median Age_iqr_bc_zscore,Male Median Age_iqr_bc_zscore,Female Median Age_iqr_bc_zscore,Total Households_iqr_bc_zscore,Average Household Size_iqr_bc_zscore
"Brown County, Texas",Brown County,Texas,TX,38106,1879,4641,25710,3699,9749,7693,3183,1386,30795,5198,5375,3007,4901,3912,3508,2168,825,1901,32962,1382,216,163,14,2569,800,30653,40.1,38.9,41.4,14778,2,9121,2,0,1.601,0.262,1,2,38106.0,1879.0,4641.0,25710.0,3699.0,9749.0,7693.0,3183.0,1386.0,30795.0,5198.0,5375.0,3007.0,4901.0,3912.0,3508.0,2168.0,825.0,1901.0,32962.0,1382.0,216.0,163.0,14.0,2569.0,800.0,30653.0,40.1,38.9,41.4,14778.0,2.0,9121.0,2.0,0.0,1.601,0.262,23.815988783013125,21.6057321900557,23.362308673721248,22.790882133779615,15.548635612135508,10.60864295108139,22.393516206164456,22.210902923692164,17.472648850055844,17.139390287400975,16.868834497550285,15.08245993386113,14.177131227063473,11.902340229055214,9.928643241793676,24.39560186109239,9.624311740916534,25.07659196127677,65.94382069500558,31.7917102503083,142.45415654281027,19.191018083936008,0.4002283303947797,0.2505102261397861,0.2402073211956225,0.2980708740167381,0.31291740626945447,0.23750129640220743,0.25972768562261334,0.24237885104044665,0.46469228028346393,0.21753975142624798,0.21192493757459727,0.2678586234888771,0.2944929089904145,0.17676138732675328,0.17350929613951013,0.12308512011506627,0.13037308407417586,-0.06596279279729507,-0.048780202623955556,-0.0685820739679784,0.2527282940870436,-0.7969481557906208
"Burleson County, Texas",Burleson County,Texas,TX,17187,999,2498,12293,2288,5009,3179,1129,688,14315,1938,2285,1500,2038,1644,1800,1243,481,1386,13392,2098,107,28,3,1233,326,14021,43.0,42.1,44.0,6822,3,4045,61,10,3.0839999999999996,0.0,2,0,17187.0,999.0,2498.0,12293.0,2288.0,5009.0,3179.0,1129.0,688.0,14315.0,1938.0,2285.0,1500.0,2038.0,1644.0,1800.0,1243.0,481.0,1386.0,13392.0,2098.0,107.0,28.0,3.0,1233.0,326.0,14021.0,43.0,42.1,44.0,6822.0,3.0,4045.0,61.0,10.0,3.0839999999999996,0.0,20.58423034206416,18.872227293495502,20.54691774972992,19.655926721840657,13.218933483874919,8.913987177200948,19.47578741961243,17.405547573364096,14.571644982578436,14.563690573233613,14.011631499107523,12.619597490572724,12.404469916942514,10.675975751905437,9.400448471572927,20.549815511617023,7.915734338089115,21.525473428393298,71.69968313492502,34.31478897883097,155.47342756248327,16.61075774873701,0.4856719448739987,-0.4002210705044904,-0.3635873204645813,-0.1131213795007448,-0.261097396156363,-0.4719401619784047,-0.5081305091610923,-0.37751247200980814,-0.3115614789175383,-0.46816041795694036,-0.35994305161570767,-0.44582059210401487,-0.410436568715663,-0.35419203771443986,-0.2556668277598014,-0.10682728491531762,-0.4865388651320645,0.5300770398396986,0.5963538686709239,0.4716322548695562,-0.3873284840807958,1.2053636253116902
"Burnet County, Texas",Burnet County,Texas,TX,42750,1418,3588,31237,3974,9632,10110,4998,2523,37077,4400,5723,4092,6138,4389,4708,2842,971,3814,37825,766,290,203,17,2855,794,34098,43.2,41.9,44.5,16511,3,9921,53,0,1.754,0.047,1,1,42750.0,1418.0,3588.0,31237.0,3974.0,9632.0,10110.0,4998.0,2523.0,37077.0,4400.0,5723.0,4092.0,6138.0,4389.0,4708.0,2842.0,971.0,3814.0,37825.0,766.0,290.0,203.0,17.0,2855.0,794.0,34098.0,43.2,41.9,44.5,16511.0,3.0,9921.0,53.0,0.0,1.754,0.047,24.31278814646192,22.373266944380852,23.808895048150234,22.730731152960033,16.31763842130631,11.382867039736448,23.146964078401677,21.33248372158792,17.700373559313288,18.381935952193164,17.662761280843583,15.431208194292413,15.006878191347365,12.525995011881259,11.134436074959844,25.028937278770226,9.609315754272913,25.59366943441263,72.0993346208108,34.15746719816566,158.01582889307306,19.583022062017907,0.4856719448739987,0.3505433504763181,0.409745474404232,0.3632955133827428,0.30190367598181495,0.4716782187730735,0.6105330351429193,0.4024539754054035,0.32279305367554795,0.2713662469580685,0.48780029947855436,0.4661676145713318,0.3943129089854115,0.42528996415568127,0.39176230927848993,0.6479421347458106,0.22020147726607056,0.5714623591114728,0.5561277593083372,0.5771252295810326,0.3499684057987659,1.2053636253116902
"Caldwell County, Texas",Caldwell County,Texas,TX,38066,2014,5679,26065,5390,9853,7096,2525,1201,32649,5501,5345,2946,5582,3808,3835,2060,1236,2336,28865,2585,305,357,13,4975,966,20144,34.8,33.1,36.5,12301,3,10058,75,2,4.9910000000000005,0.026000000000000002,2,1,38066.0,2014.0,5679.0,26065.0,5390.0,9853.0,7096.0,2525.0,1201.0,32649.0,5501.0,5345.0,2946.0,5582.0,3808.0,3835.0,2060.0,1236.0,2336.0,28865.0,2585.0,305.0,357.0,13.0,4087.0,966.0,20144.0,34.8,33.1,36.5,12301.0,3.0,10058.0,75.0,2.0,4.9910000000000005,0.026000000000000002,23.811487812511952,21.65913381252903,25.788122524951724,22.84385171724971,15.32581547839257,10.220022862669982,22.628763133750095,22.51610499659141,17.45243540760825,17.05903138273135,17.32461357738434,15.001554355531148,14.425267858227132,11.786625224329766,10.279421437930685,23.79668693134382,10.003722957795944,23.1181138395327,55.62458214015004,27.183649983345234,118.86972306274235,18.554814195617656,0.4856719448739987,0.24960393242263382,0.25200302477966696,0.6523647859567825,0.32261621247077094,0.1696480551137269,0.0836417074885548,0.2923586606295682,0.5139944107466778,0.21276197051202064,0.1940833060465958,0.3817042467634234,0.2713358190639821,0.251084098293767,0.13301389845767309,0.27577171084441804,-0.20986015353106316,-1.1345562981805468,-1.227029873231228,-1.0471813276586333,0.0949121987652157,1.2053636253116902
"Calhoun County, Texas",Calhoun County,Texas,TX,21381,1020,2774,14444,2819,4705,4577,1587,756,17291,2278,2957,1677,2305,1894,2230,1309,563,2078,17432,565,104,948,8,1883,441,11459,38.4,38.0,38.8,7766,3,5671,190,1,2.151,0.14,2,2,21381.0,1020.0,2774.0,14444.0,2819.0,4705.0,4577.0,1587.0,756.0,17291.0,2278.0,2957.0,1677.0,2305.0,1894.0,2230.0,1309.0,563.0,2078.0,17432.0,565.0,104.0,948.0,8.0,1883.0,441.0,11459.0,38.4,38.0,38.8,7766.0,3.0,5671.0,190.0,1.0,2.151,0.14,21.435454157144783,19.44678039337388,21.7333372115959,19.379531147410788,14.151432048096087,9.45815778115823,20.167550002229458,18.130530995996267,15.407260398377064,14.956460653619404,14.39071233304676,13.002593601384124,12.957558528646878,10.786984803871437,10.079576648627363,21.62376410772969,8.47322577192184,20.675917895200854,62.60479089317432,31.079734911738367,129.78123064883616,17.025382883231742,0.4856719448739987,-0.22882274756570967,-0.23667623152072237,0.060157040907764504,-0.3117058196266045,-0.1879754725385475,-0.26156370541887325,-0.2305428069225065,-0.19444816134817053,-0.2706489156194534,-0.2727385398285304,-0.35113284595524424,-0.30081402398382834,-0.18852909293246556,-0.21681831614013,0.1887833521328872,-0.6341264365092252,-0.41173109164519056,-0.23082745451534395,-0.5944253524338865,-0.2844769911086196,1.2053636253116902
"Callahan County, Texas",Callahan County,Texas,TX,13544,571,1410,9547,1230,3815,2973,1080,449,11038,2171,1732,1102,1650,1302,1332,766,250,733,12724,141,75,57,8,292,247,12519,43.0,42.6,43.5,5447,2,3225,46,3,0.96,0.14800000000000002,1,2,13544.0,571.0,1410.0,9547.0,1230.0,3815.0,2973.0,1080.0,449.0,11038.0,2171.0,1732.0,1102.0,1650.0,1302.0,1332.0,766.0,250.0,733.0,12724.0,141.0,75.0,57.0,8.0,292.0,247.0,12519.0,43.0,42.6,43.5,5447.0,2.0,3225.0,46.0,3.0,0.96,0.14800000000000002,19.684368699285706,17.99603659800017,17.32622473807515,18.475612746011837,13.051701665870688,8.843962371279192,18.551926954756116,17.912343295000273,13.708742466944896,13.516083355380221,13.377037511699582,12.004109948308432,11.651608576316361,9.666421257566622,8.370139105232628,20.346130494276228,7.418787148185269,21.045201922895593,71.69968313492502,34.707884013564005,152.9433935921493,15.907146981359663,0.4002283303947797,-0.581412871904637,-0.5571261166373424,-0.5835086376484924,-0.4772145667724419,-0.5228656358462347,-0.5398591480350731,-0.5737929105869571,-0.22969405072823512,-0.6721216769419579,-0.5925373365161645,-0.6043310442490334,-0.5866036595271399,-0.5796915762355822,-0.6089685523437117,-0.5552999273870131,-0.56997320500588,0.5300770398396986,0.6968655955925864,0.36665244446735656,-0.5618654618842447,-0.7969481557906208
"Cameron County, Texas",Cameron County,Texas,TX,406220,32236,108313,243247,82254,60972,58134,29742,12145,310732,76012,62471,34963,48363,27420,24987,16103,5604,14809,353423,2155,1688,2689,113,39905,6247,48473,30.6,28.7,32.3,119631,3,134199,13,2,3.2030000000000003,0.11599999999999999,2,2,150073.5,8224.5,20789.625,103114.0,12942.5,33918.0,32031.75,14823.0,8459.125,124000.25,16089.5,22224.0,12056.25,19035.0,14998.5,15660.25,10333.0,4120.25,11040.0,126090.75,2155.0,1123.375,1568.0,104.0,4087.0,3217.25,48473.0,30.6,28.7,32.3,57984.0,3.0,34798.25,13.0,2.0,3.2030000000000003,0.11599999999999999,30.283200382124615,27.544205504596306,32.28103327682024,29.739068159437817,19.840587853980374,13.344409105109914,28.533103497035153,28.98704518989858,23.185883611605703,23.295029031058238,22.07704730227515,19.509204115046654,18.73118731612222,15.760823280724251,13.09128323679419,31.14715742649349,12.60645877103212,27.362221910167058,47.64838888574997,23.65347496953184,99.70366575141854,24.444291448010652,0.4856719448739987,1.5527167698711226,1.551936585508928,1.6006645695490853,1.5851401669336111,1.5444876363373243,1.499318930499762,1.546775923949301,1.5593055863867105,1.5679571319887944,1.578626471590639,1.5687788700176468,1.5615317856785456,1.5408074487542736,1.523816509942033,1.4997177724829795,0.5274402092284399,-1.9605192085275627,-2.1296716153612456,-1.8424469589872425,1.555849990132969,1.2053636253116902
"Camp County, Texas",Camp County,Texas,TX,12401,971,2563,8177,1364,3104,2346,964,399,9880,1384,1678,1049,1799,1268,1216,681,282,523,8402,2163,82,60,17,1337,340,9753,38.3,36.7,39.4,4678,3,3355,1301,47,8.79,0.081,3,2,12401.0,971.0,2563.0,8177.0,1364.0,3104.0,2346.0,964.0,399.0,9880.0,1384.0,1678.0,1049.0,1799.0,1268.0,1216.0,681.0,282.0,523.0,8402.0,2163.0,82.0,60.0,17.0,1337.0,340.0,9753.0,38.3,36.7,39.4,4678.0,3.0,3355.0,651.0,47.0,8.79,0.081,19.35873820189154,17.47362226346154,17.832533682662863,17.618275274928124,12.470584862134507,8.665563898833364,18.167758567441386,15.96732906688255,13.612361677189469,13.353674633217793,13.634449242637436,11.935480653908897,11.429309937543582,9.428912591367553,7.842390578808093,18.74899341953431,7.9922805939492285,20.015712297723045,62.409211384467305,30.04940543537307,132.67434834647435,15.442998045340227,0.4856719448739987,-0.6469802587214576,-0.672520450233686,-0.5095614233817318,-0.6341942792117939,-0.6998274661725373,-0.6206925132032423,-0.6554120970528904,-0.5438902955850781,-0.6949028681707892,-0.6285960233495475,-0.5400341068874732,-0.6062469866598587,-0.646275205586836,-0.6920866225839041,-0.7850180915990441,-0.7488195165191992,-0.4319840387671487,-0.494275694298121,-0.474379949514172,-0.6770017791488044,1.2053636253116902
"Carson County, Texas",Carson County,Texas,TX,6182,150,374,4056,281,1155,1435,753,432,4753,603,753,280,695,439,611,401,188,783,5803,35,67,19,0,153,105,5657,42.4,41.9,42.9,2452,2,1587,109,1,0.971,0.0,1,0,6182.0,150.0,374.0,4056.0,281.0,1155.0,1435.0,753.0,432.0,4753.0,603.0,753.0,280.0,695.0,439.0,611.0,401.0,188.0,783.0,5803.0,35.0,67.0,19.0,0.0,153.0,105.0,5657.0,42.4,41.9,42.9,2452.0,2.0,1587.0,109.0,1.0,0.971,0.0,16.922153300676406,15.239848997562675,11.231401363158017,13.912295124647741,11.313503410289494,8.282241554537947,15.769991180549049,12.799339846270074,11.319985144537386,9.474039545730783,10.974286524525876,9.374360817671397,9.829397795549063,8.395680047577128,8.474758114249763,17.404000180956107,5.973458306995199,17.901026335226284,70.50278456272717,34.15746719816566,149.92379183558313,13.572633531288846,0.4002283303947797,-1.13759924560527,-1.1659310639592304,-1.4736671364086906,-1.312764524790335,-1.052182191141163,-0.794378053268385,-1.1648340846886627,-1.055645069649976,-1.2367439164891505,-1.489969383011763,-1.2044961150283153,-1.3393000540049433,-1.1254862239053984,-1.0536746712374383,-0.5097614076379963,-1.1161896921420473,0.40613397620625813,0.5561277593083372,0.2413587829547316,-1.1409625154094953,-0.7969481557906208
"Cass County, Texas",Cass County,Texas,TX,30464,1860,4501,21048,2949,9612,5271,2248,968,24510,4157,3714,2522,4493,2722,3111,1797,575,1419,24079,5315,161,91,4,390,424,29411,43.1,41.9,44.3,12429,2,7065,6,0,1.182,0.066,1,1,30464.0,1860.0,4501.0,21048.0,2949.0,9612.0,5271.0,2248.0,968.0,24510.0,4157.0,3714.0,2522.0,4493.0,2722.0,3111.0,1797.0,575.0,1419.0,24079.0,5315.0,161.0,91.0,4.0,390.0,424.0,29411.0,43.1,41.9,44.3,12429.0,2.0,7065.0,6.0,0.0,1.182,0.066,22.871351438881494,20.837657980523137,21.996913857215468,22.72038866928981,14.523155840344213,10.02722402206754,21.492455388489294,21.039569305751506,16.17336045128243,16.458794193172395,16.56915288294971,14.01741584480967,13.847078989105881,11.480401252290955,9.439386415418088,22.997129738796797,8.399705390098626,24.878036374478228,71.89946623670895,34.15746719816566,156.99738939884432,18.59030787353208,0.4002283303947797,0.06030260541647425,0.07055000955270344,0.09865282277710445,0.30000995248643586,-0.07477805296792665,-0.003716546608319608,0.05094235255853361,0.2754758627831702,-0.08956851723361069,0.060816049486261875,0.1930034102778039,-0.010347897476450211,0.07790304073479414,0.02584835361890392,-0.08987839253488467,0.09587935683206796,0.5507652838333571,0.5561277593083372,0.5348666724771005,0.10371672473545315,-0.7969481557906208
"Castro County, Texas",Castro County,Texas,TX,8062,287,835,4738,1312,1504,1288,414,220,5885,1073,1074,473,826,878,659,458,108,336,5532,162,76,33,0,2129,130,3234,33.9,33.4,34.3,2744,3,2523,36,2,6.202000000000001,0.124,2,2,8062.0,287.0,835.0,4738.0,1312.0,1504.0,1288.0,414.0,220.0,5885.0,1073.0,1074.0,473.0,826.0,878.0,659.0,458.0,108.0,336.0,5532.0,162.0,76.0,33.0,0.0,2129.0,130.0,3234.0,33.9,33.4,34.3,2744.0,3.0,2523.0,36.0,2.0,6.202000000000001,0.124,17.824017198373145,15.717089860038957,17.640859312128782,14.84020963162073,11.067672857447983,7.379135383639955,16.445830013594314,14.941410364035038,12.302009263024383,10.910244009355168,11.430172493837361,11.006778736003396,9.998563432116383,8.649513605659402,7.169122586227853,17.235427585659952,6.322456543231101,15.904912983222017,53.899680207560046,27.423199639078213,108.70500455531645,13.887150768107867,0.4856719448739987,-0.9560042798093324,-1.0605149456610397,-0.5375557653716246,-1.1428620565256535,-1.1270425708467036,-1.2035806091926895,-1.0212475284891565,-0.7096164888968023,-1.0046262995724766,-1.1710970571107904,-1.0906237926363285,-0.8720634392667874,-1.0748171685015981,-0.9648435736289122,-1.0780779099297124,-1.4629610452857142,-1.313175969854034,-1.1657786554498504,-1.468950455746841,-1.0629436866384407,1.2053636253116902
"Chambers County, Texas",Chambers County,Texas,TX,35096,880,2570,24857,3523,7483,8749,3492,1610,30274,6215,4031,2157,3285,2957,2368,2600,1308,5353,27582,2872,219,339,21,3320,743,28461,36.1,35.8,36.3,11952,3,10011,50,1,3.7039999999999997,0.0,2,0,35096.0,880.0,2570.0,24857.0,3523.0,7483.0,8749.0,3492.0,1610.0,30274.0,6215.0,4031.0,2157.0,3285.0,2957.0,2368.0,2600.0,1308.0,5353.0,27582.0,2872.0,219.0,339.0,21.0,3320.0,743.0,28461.0,36.1,35.8,36.3,11952.0,3.0,10011.0,50.0,1.0,3.7039999999999997,0.0,23.46531884038449,21.474758474575573,23.06274247640261,21.50167634335108,15.907699938328127,10.765768648842556,22.32520302578872,23.185140503883925,16.455088288713014,15.87080051895867,15.52052690417653,14.256078538053453,13.11525925934003,12.318969626707107,11.742912613813722,23.594173168917205,9.477577749743975,24.72130524849021,58.13058497334749,29.334730984197503,117.93450892470328,18.456381316918808,0.4856719448739987,0.17990101736677527,0.2112769806263615,0.25431876175998475,0.07686198925752494,0.34684365229245817,0.330922235274873,0.2278652512980498,0.6220699410067468,-0.022977490585275845,-0.06973284884986328,-0.06892497436586893,0.05796300967743496,-0.14129404435608828,0.31931210869513343,0.9127995554165835,0.0686515119884756,-0.8750508765555391,-0.6770130909259668,-1.0859865785161302,0.07049503808328346,1.2053636253116902
"Cherokee County, Texas",Cherokee County,Texas,TX,50845,2914,7810,33664,6987,10506,10076,4229,1866,40617,7723,7130,4077,6132,5169,4269,2585,786,2746,36450,7498,342,237,9,5207,1102,40346,37.4,36.5,38.5,17894,3,13173,130,0,1.278,0.039,1,1,50845.0,2914.0,7810.0,33664.0,6987.0,10506.0,10076.0,4229.0,1866.0,40617.0,7723.0,7130.0,4077.0,6132.0,5169.0,4269.0,2585.0,786.0,2746.0,36450.0,7498.0,342.0,237.0,9.0,4087.0,1102.0,40346.0,37.4,36.5,38.5,17894.0,3.0,13173.0,130.0,0.0,1.278,0.039,25.077011015339927,22.673564247268857,27.58204601681148,23.166283900833697,16.30801032040691,11.093537364622394,23.524001424920844,24.416459304736968,18.515378278047386,18.36673648501671,17.6592543750248,15.936333990694848,14.727440586830054,12.305578256590325,10.558234199559603,24.857270893528874,10.273183042480952,26.4277771508798,60.65324596219948,29.890687124544023,128.34183678942742,19.870963863560373,0.4856719448739987,0.504423582392466,0.4760771289101216,0.9143701213330916,0.3816540046673802,0.4687462671468779,0.479436109469501,0.48255812375886326,0.8209763232104667,0.4640060706926092,0.484425648045721,0.4652916509820208,0.5388918580875792,0.34159188130326745,0.3146256908907145,0.3971332164732553,0.3651054032963575,-0.6138204442284843,-0.5348588869257029,-0.6541507538421821,0.4213949588798529,1.2053636253116902
"Childress County, Texas",Childress County,Texas,TX,7041,368,891,4763,812,1743,1326,581,301,5823,1773,821,422,629,797,677,292,156,256,5774,698,40,50,2,376,101,5156,33.7,30.5,41.8,2326,2,1508,65,2,0.852,0.0,1,0,7041.0,368.0,891.0,4763.0,812.0,1743.0,1326.0,581.0,301.0,5823.0,1773.0,821.0,422.0,629.0,797.0,677.0,292.0,156.0,256.0,5774.0,698.0,40.0,50.0,2.0,376.0,101.0,5156.0,33.7,30.5,41.8,2326.0,2.0,1508.0,65.0,2.0,0.852,0.0,17.359951416837696,15.733424087789952,15.40590659457919,15.37748415203807,11.133513769609356,7.886429415800658,16.41186512710027,17.016147152506974,11.554315934073303,10.586681725304306,10.716070811969221,10.769676940336304,10.059228334929465,7.804221255089158,6.765502321092355,17.386286299323295,5.910812810663927,17.558136258199422,53.517503501408285,25.101560653396515,144.43488798529603,13.42675141767739,0.4002283303947797,-1.0494463279279194,-1.056906933396595,-0.8639741098377627,-1.0444863263601523,-1.106992680271315,-0.97372279041719,-1.028463599606899,-0.37446495191546275,-1.181355964794968,-1.242935754665565,-1.2689938729025831,-0.9399275806191609,-1.0566466145754232,-1.2606604383041018,-1.2537655749884193,-1.1757576800374996,-1.3527517141234957,-1.7594059545023581,0.013605285461975545,-1.1771498854809193,-0.7969481557906208
"Clay County, Texas",Clay County,Texas,TX,10752,520,1284,7446,790,3017,2307,953,379,8599,981,1652,928,1267,1098,1002,576,327,768,10224,57,123,28,1,138,181,10285,44.8,44.1,45.2,4319,2,2442,6,0,0.465,0.0,1,0,10752.0,520.0,1284.0,7446.0,790.0,3017.0,2307.0,953.0,379.0,8599.0,981.0,1652.0,928.0,1267.0,1098.0,1002.0,576.0,327.0,768.0,10224.0,57.0,123.0,28.0,1.0,138.0,181.0,10285.0,44.8,44.1,45.2,4319.0,2.0,2442.0,6.0,0.0,0.465,0.0,18.840071137075977,17.162999251052515,15.285014141586668,17.502510188971037,12.430047313226579,8.64761852116847,17.69441613723169,14.592108963223431,13.565012030175858,12.955714274773873,12.610523985691183,11.566331938299822,10.965351583250884,9.095877430265125,8.444041103097824,19.492263893429786,6.878697004144287,20.2314475329969,75.30869770742895,35.885406561067995,161.59581677031673,15.203157833697075,0.4002283303947797,-0.7514165579626243,-0.7411329157554905,-0.8816306419220454,-0.6553910313858113,-0.7121719704194762,-0.628823666155281,-0.7559769153701046,-0.7660423941018512,-0.7060947391439568,-0.7169529031166233,-0.7957926842799193,-0.7119060793953526,-0.7852415585397158,-0.808634958928668,-0.5231318957750445,-0.7113412844430672,0.9038032128039393,0.9979501025978706,0.7256712384496822,-0.7364963003198898,-0.7969481557906208
"Cochran County, Texas",Cochran County,Texas,TX,3127,162,444,1820,611,539,478,125,67,2247,339,563,244,232,280,255,158,61,115,2288,125,36,5,3,586,84,1473,35.7,35.3,36.1,1113,3,918,5,0,0.32,0.0,1,0,3127.0,162.0,444.0,1820.0,611.0,539.0,478.0,125.0,67.0,2247.0,339.0,563.0,244.0,232.0,280.0,255.0,158.0,61.0,115.0,2288.0,125.0,36.0,5.0,3.0,586.0,84.0,1473.0,35.7,35.3,36.1,1113.0,3.0,918.0,5.0,0.0,0.32,0.0,14.75288080460793,12.93060774164093,14.189100975314604,11.462145193028519,8.948688979388026,5.673529438467391,13.547454222052094,10.887434883801191,10.553721165614673,9.117893097375406,8.3320915553217,8.393045920325848,7.986260670921806,6.714471274951189,5.621046579017058,14.325634110767462,5.616943121723397,13.370011477637409,57.35771009050985,28.9371926123388,117.00150324675204,11.490299304904871,0.4856719448739987,-1.5743934955266543,-1.6760115464858227,-1.0416904761208567,-1.7613904680991017,-1.7723160564567533,-1.9764003890313284,-1.637027176137329,-1.3644928667749479,-1.4178630614961611,-1.5690425576361184,-1.8644700945085477,-1.6201755856190263,-1.677548799849272,-1.642027218905857,-1.7519238055240918,-1.9033324421780156,-0.9550847933880497,-0.7786609489312971,-1.1247001927695264,-1.6575042448722928,1.2053636253116902
"Coke County, Texas",Coke County,Texas,TX,3320,158,354,2406,363,851,697,336,159,2740,280,490,369,376,377,361,255,48,184,3036,8,37,5,1,169,64,2718,48.4,47.6,49.2,1466,2,699,1,0,1.205,0.0,1,0,3320.0,158.0,354.0,2406.0,363.0,851.0,697.0,336.0,159.0,2740.0,280.0,490.0,369.0,376.0,377.0,361.0,255.0,48.0,184.0,3036.0,8.0,37.0,5.0,1.0,169.0,64.0,2718.0,48.4,47.6,49.2,1466.0,2.0,699.0,1.0,0.0,1.205,0.0,14.935430157965067,13.70701952691549,12.150706028409013,12.890959861120434,9.726918719939961,7.072165839629033,14.114324263300762,10.298950300459053,10.199358306882212,10.214047484278934,9.44278758477537,9.035526367657754,8.695495043676468,7.557630290484685,6.2854864697379975,15.217457446758747,5.193424529283431,15.31822162286616,82.6062136710519,38.62312027921964,182.50466749677477,12.192272928047982,0.4002283303947797,-1.5376362379586095,-1.5045125759661304,-1.3394012503633548,-1.4997724666805028,-1.5353293466989062,-1.3426702600532148,-1.5165917808097023,-1.4595562568362017,-1.5016225748770415,-1.3256696203202119,-1.5870376994373316,-1.4362824869978414,-1.465116556182074,-1.346956932005146,-1.4627066797847885,-1.56488299110308,1.659486698819372,1.6979648809972616,1.5932513621670412,-1.4833733754175509,-0.7969481557906208
